Атомэнпр05;B;RU000A10BFG2;1;0.01
Новотр 1Р6;B;RU000A10BBE6;1;0.01
ПолиплП2Б4;B;RU000A10BFJ6;1;0.01
НОВЫЕ ТЕХНОЛОГИИ-001P-05;B;RU000A10BFK4;1;0.01
Ростелеком ПАО 001P-16R;B;RU000A10BG13;1;0.01
ГК САМОЛЕТ-БО-П16;B;RU000A10BFX7;1;0.01
ГПБ ФИНАНС-001Р-03Р;B;RU000A10BG62;1;0.01
ИНАРКТИКА-002Р-02;B;RU000A10B8R9;1;0.01
ДАРС-ДЕВЕЛОПМЕНТ-001Р-03;B;RU000A10B8X7;1;0.01
ЕВРОТРАНС-БО-001Р-07;B;RU000A10BB75;1;0.01
ЭТАЛОН-ФИНАНС-002Р-03;B;RU000A10BAP4;1;0.01
ПЕРВОЕ КЛИЕНТСКОЕ БЮРО-001Р-07;B;RU000A10BGU1;1;0.01
--------------  БАНКИ
ГПБ (АО) БО-16;B;RU000A0JXP45;1;0.01
ГПБ (АО) БО-17;B;RU000A0ZYEE5;1;0.01
ГПБ (АО) БО-18;B;RU000A0ZYRX7;1;0.01
ГПБ (АО) БО-19;B;RU000A0ZYRY5;1;0.01
ГПБ (АО) БО 001Р-03Р;B;RU000A0ZZXM5;1;0.01
ГПБ (АО) БО 001Р-05Р;B;RU000A1002E8;1;0.01
ГПБ (АО) БО 001Р-09Р;B;RU000A100AF3;1;0.01
ГПБ (АО) БО 001Р-11Р;B;RU000A100HH4;1;0.01
ГПБ (АО) БО 001Р-13Р;B;RU000A100VR4;1;0.01
ГПБ (АО) БО 001Р-17Р;B;RU000A101Z74;1;0.01
Газпромбанк-001Р-21Р;B;RU000A104B46;1;0.01
ГАЗПРОМБАНК-003Р-01Р;B;RU000A106YH6;1;0.01
Банк ВТБ ПАО Б-1-8;B;RU000A0ZZH84;1;0.01
Россельхозбанк (АО) БО-02P;B;RU000A0JXUC1;1;0.01
Россельхозбанк (АО) БО-03P;B;RU000A0ZYBT9;1;0.01
Россельхозбанк АО БО-05Р;B;RU000A0ZYXJ4;1;0.01
Россельхозбанк АО БО-06Р;B;RU000A0ZZPZ3;1;0.01
Россельхозбанк АО БО-09Р;B;RU000A100GM6;1;0.01
Россельхозбанк АО БО-10Р;B;RU000A1011R1;1;0.01
Россельхозбанк АО БО-02R-Р;B;RU000A101DD0;1;0.01
Россельхозбанк АО БО-03R-Р;B;RU000A101WQ2;1;0.01
Россельхозбанк АО БО-04R-Р;B;RU000A102713;1;0.01
РОССЕЛЬХОЗБАНК-БO-06-002P;B;RU000A1036F3;1;0.01
РОССЕЛЬХОЗБАНК-БO-10-002P;B;RU000A103GX7;1;0.01
РОССЕЛЬХОЗБАНК-БO-14-002P;B;RU000A103N84;1;0.01
РОССЕЛЬХОЗБАНК-БO-11-002P;B;RU000A104925;1;0.01
РОССЕЛЬХОЗБАНК-БO-01-002P;B;RU000A105L01;1;0.01
Альфа-Банк АО обл. БО-18;B;RU000A0JX5W4;1;0.01
Альфа-Банк АО обл. БО-20;B;RU000A0JXRV7;1;0.01
Альфа-Банк АО обл. БО-21;B;RU000A0ZYBM4;1;0.01
Альфа-Банк АО обл. БО-22;B;RU000A0ZYGB6;1;0.01
АЛЬФА-БАНК АО БО-39;B;RU000A0ZYWB3;1;0.01
АЛЬФА-БАНК АО БО-40;B;RU000A0ZYU21;1;0.01
Альфа-Банк БО 002Р-01;B;RU000A0ZZEW4;1;0.01
АЛЬФА-БАНК БО 002Р-02;B;RU000A0ZZRB0;1;0.01
АЛЬФА-БАНК БО 002Р-03;B;RU000A0ZZZ66;1;0.01
АЛЬФА-БАНК АО БО 002Р-05;B;RU000A100PQ8;1;0.01
АЛЬФА-БАНК АО БО 002Р-06;B;RU000A101QP6;1;0.01
АЛЬФА-БАНК Б2Р8;B;RU000A102A07;1;0.01
АЛЬФА-БАНК-002Р-10;B;RU000A102S80;1;0.01
АЛЬФА-БАНК-002Р-11;B;RU000A1030D1;1;0.01
АЛЬФА-БАНК-002Р-12;B;RU000A1036E6;1;0.01
АЛЬФА-БАНК-002Р-13;B;RU000A1037F1;1;0.01
АЛЬФА-БАНК-002Р-14;B;RU000A103RS4;1;0.01
АЛЬФА-БАНК-002Р-16;B;RU000A1049K6;1;0.01
АЛЬФА-БАНК-002Р-17;B;RU000A104HY1;1;0.01
ВЭБ.РФ ПБО-001Р-12;B;RU000A0ZZZP3;1;0.01
ВЭБ.РФ ПБО-001Р-17;B;RU000A100GY1;1;0.01
ВЭБ.РФ ПБО-001Р-18;B;RU000A1013P1;1;0.01
ВЭБ.РФ ПБО-001Р-19;B;RU000A101TB0;1;0.01
ВЭБ.РФ ПБО-001Р-21;B;RU000A101WF5;1;0.01
РОСБАНК ПАО обл. БО-002P-04;B;RU000A100220;1;0.01
РОСБАНК БО-002P-06;B;RU000A100TH9;1;0.01
РОСБАНК-БО-002Р-09;B;RU000A103DU0;1;0.01
Сбербанк БО 001Р-04R;B;RU000A0ZYUJ0;1;0.01
Сбербанк ПАО БО 001Р-06R;B;RU000A0ZZ117;1;0.01
Сбербанк ПАО БО 001P-12R;B;RU000A0ZZBN9;1;0.01
Сбербанк ПАО БО 001P-16R;B;RU000A0ZZE20;1;0.01
Сбербанк ПАО БО-19;B;RU000A0JXRW5;1;0.01
Сбербанк ПАО 001P-52R;B;RU000A0ZZWZ9;1;0.01
Сбербанк ПАО 001Р-SBER12;B;RU000A100K80;1;0.01
Сбербанк ПАО 001Р-SBER13;B;RU000A100VB8;1;0.01
Сбербанк ПАО 001Р-SBER14;B;RU000A1012R9;1;0.01
Сбербанк ПАО 001Р-SBER15;B;RU000A101C89;1;0.01
Сбербанк ПАО 001Р-SBER16;B;RU000A101QW2;1;0.01
Сбербанк ПАО 001Р-SBER17;B;RU000A1025U5;1;0.01
СБЕРБАНК-001Р-SBER29;B;RU000A103G42;1;0.01
СБЕРБАНК-001Р-SBER30;B;RU000A103G59;1;0.01
СБЕРБАНК-001Р-SBER34;B;RU000A103H66;1;0.01
Совкомбанк FIZL2;B;RU000A101PP8;1;0.01
Совкомбанк БО-П02;B;RU000A101MB5;1;0.01
Совкомбанк Лизинг-БО-П04;B;RU000A102QQ2;1;0.01
СОВКОМБАНК-БО-П04;B;RU000A103NZ8;1;0.01
РОСЭКСИМБАНК 002P-02;B;RU000A101T56;1;0.01
РОСЭКСИМБАНК 002P-03;B;RU000A101UE2;1;0.01
Промсвязьбанк 003P-01;B;RU000A101U38;1;0.01
Промсвязьбанк 003P-03;B;RU000A102AJ1;1;0.01
Промсвязьбанк 003P-04;B;RU000A102RT4;1;0.01
Промсвязьбанк-003Р-05;B;RU000A1038F9;1;0.01
Промсвязьбанк-003Р-06;B;RU000A103MU1;1;0.01
Промсвязьбанк-003Р-07;B;RU000A103PE8;1;0.01
Промсвязьбанк-003Р-08;B;RU000A1042P0;1;0.01
Тойота Банк БО-001P-04;B;RU000A1026V1;1;0.01
РН БАНК АО БО-001Р-07;B;RU000A102960;1;0.01
РН БАНК-БО-001Р-09;B;RU000A103NY1;1;0.01
ХКФ БАНК-БО-04;B;RU000A103760;1;0.01
МКБ-001Р-03;B;RU000A103FP5;1;0.01
МКБ-001Р-04;B;RU000A103GW9;1;0.01
ЭКСПОБАНК-001Р-01;B;RU000A103RT2;1;0.01
ХК Финанс-001Р-07;B;RU000A1040R0;1;0.01
Банк ФК Открытие-БО-П09;B;RU000A103PT6;1;0.01
МФК МАНИ МЕН-БО-02-01;B;RU000A10BGC9;1;0.01
------------------- ЭНЕРГЕТИКА
ОГК-2 ПАО БО 001P-03R;B;RU000A0ZZ1H2;1;0.01
ОГК-2 002P-01;B;RU000A101WR0;1;0.01
ФСК ЕЭС ПАО БО 001P-02R;B;RU000A1028T1;1;0.01
ФСК ЕЭС ПАО БО 001P-04R;B;RU000A101CL5;1;0.01
ФСК ЕЭС-001P-03R;B;RU000A1036S6;1;0.01
МОЭК ПАО БО 001Р-01;B;RU000A1005H4;1;0.01
МОЭК ПАО БО 001Р-02;B;RU000A100AN7;1;0.01
МОЭК ПАО БО 001Р-03;B;RU000A101228;1;0.01
МОЭК ПАО БО 001Р-04;B;RU000A101XS6;1;0.01
МРСК Центра и Приволжья БО-02;B;RU000A101459;1;0.01
МРСК Центра и Приволжья 1Р-01;B;RU000A101RF5;1;0.01
МРСК Центра ПАО 001Р-02;B;RU000A101RH1;1;0.01
МОЭСК ПАО БО 001Р-02;B;RU000A101FY1;1;0.01
МОЭСК ПАО БО 001Р-03;B;RU000A101XH9;1;0.01
Российские сети ПАО БО-001Р-02;B;RU000A101MG4;1;0.01
РУСГИДРО-БО-П06;B;RU000A1057P8;1;0.01
РУСГИДРО-БО-П08;B;RU000A105MW2;1;0.01
------------------- ТОРГОВЛЯ
Лента ООО БО-001P-02;B;RU000A100782;1;0.01
Лента ООО БО-001P-03;B;RU000A1011A7;1;0.01
Лента ООО БО-001P-04;B;RU000A101R33;1;0.01
О'КЕЙ ООО БО 001Р-02;B;RU000A1009Z8;1;0.01
Магнит ПАО БО-003Р-01;B;RU000A1002U4;1;0.01
Магнит ПАО БО-003Р-04;B;RU000A100ZS3;1;0.01
Магнит ПАО БО-003Р-05;B;RU000A1018X4;1;0.01
Магнит ПАО БО-002Р-02;B;RU000A101MC3;1;0.01
Магнит ПАО БО-002Р-03;B;RU000A101PJ1;1;0.01
МАГНИТ-БО-002Р-04;B;RU000A1036H9;1;0.01
МАГНИТ-БО-001Р-05;B;RU000A1036M9;1;0.01
МАГНИТ-БО-004Р-01;B;RU000A105KQ8;1;0.01
ИКС 5 ФИНАНС 001P-10;B;RU000A101LH4;1;0.01
ИКС 5 ФИНАНС 001P-12;B;RU000A101UQ6;1;0.01
ИКС 5 ФИНАНС-002P-01;B;RU000A103N76;1;0.01
ИКС 5 ФИНАНС-002P-02;B;RU000A105JP2;1;0.01
Детский мир ПАО БО-05;B;RU000A1015A8;1;0.01
Детский мир ПАО БО-06;B;RU000A101MT7;1;0.01
Детский мир ПАО БО-07;B;RU000A1009B9;1;0.01
ГруппаЧеркизово БО-001Р-02;B;RU000A1013Y3;1;0.01
ГруппаЧеркизово БО-001Р-03;B;RU000A1024W4;1;0.01
ГруппаЧеркизово БО-001Р-04;B;RU000A102LD1;1;0.01
Росагролизинг-001P-01;B;RU000A101R09;1;0.01
Росагролизинг-001P-02;B;RU000A102TA0;1;0.01
МВ ФИНАНС-001Р-02;B;RU000A103HT3;1;0.01
---------------- ТЕЛЕКОМУНИКАЦИЯ
Мобильные ТелеСистемы 001P-01;B;RU000A0JXEV5;1;0.01
Мобильные ТелеСистемы 001P-03;B;RU000A0ZYFC6;1;0.01
Мобильные ТелеСистемы 001P-05;B;RU000A0ZYWX7;1;0.01
Мобильные ТелеСистемы 001P-06;B;RU000A0ZYWY5;1;0.01
Мобильные ТелеСистемы 001P-07;B;RU000A100238;1;0.01
Мобильные ТелеСистемы 001P-08;B;RU000A100A58;1;0.01
Мобильные ТелеСистемы 001P-10;B;RU000A100HU7;1;0.01
Мобильные ТелеСистемы 001P-12;B;RU000A100ZK0;1;0.01
Мобильные ТелеСистемы 001P-13;B;RU000A101939;1;0.01
Мобильные ТелеСистемы 001P-14;B;RU000A101FH6;1;0.01
Мобильные ТелеСистемы 001P-15;B;RU000A101NG2;1;0.01
Мобильные ТелеСистемы 001P-17;B;RU000A101RD0;1;0.01
МТС-001Р-18;B;RU000A102VL3;1;0.01
МТС-001Р-21;B;RU000A104WJ1;1;0.01
МТС-001Р-23;B;RU000A105NA6;1;0.01
Ростелеком ПАО 001P-02R;B;RU000A0JXPN8;1;0.01
Ростелеком ПАО 001P-03R;B;RU000A0ZYG52;1;0.01
Ростелеком ПАО 001P-04R;B;RU000A0ZYYE3;1;0.01
Ростелеком ПАО 001P-05R;B;RU000A100881;1;0.01
Ростелеком ПАО 002P-01R;B;RU000A101541;1;0.01
Ростелеком ПАО 002P-02R;B;RU000A101FG8;1;0.01
Ростелеком ПАО 002P-03R;B;RU000A101FC7;1;0.01
Ростелеком ПАО 002P-04R;B;RU000A101LY9;1;0.01
Ростелеком-002P-06R;B;RU000A103EZ7;1;0.01
РОСТЕЛЕКОМ-001Р-06R;B;RU000A105LC6;1;0.01
МегаФон ПАО БО-001P-03;B;RU000A0ZYC98;1;0.01
МегаФон ПАО БО-001P-05;B;RU000A1002P4;1;0.01
МегаФон ПАО БО-001P-06;B;RU000A1006G4;1;0.01
ВЫМПЕЛКОМ-001Р-04;B;RU000A105WK6;1;0.01
ВЫМПЕЛКОМ-001Р-07;B;RU000A105WP5;1;0.01
"АФК ""Система"" ПАО БО-001P-06";B;RU000A0JXN21;1;0.01
"АФК ""Система"" ПАО БО-001P-07";B;RU000A0ZYQY7;1;0.01
АФК Система-001Р-21;B;RU000A103C95;1;0.01
АФК Система БО 001P-08;B;RU000A0ZYWU3;1;0.01
АФК Система БО 001P-09;B;RU000A1005L6;1;0.01
АФК Система БО 001P-10;B;RU000A1008J4;1;0.01
АФК Система БО 001P-12;B;RU000A101012;1;0.01
АФК Система БО 001P-13;B;RU000A101Q26;1;0.01
АФК Система БО 001P-14;B;RU000A101XN7;1;0.01
АФК Система БО 001P-15;B;RU000A1023K1;1;0.01
АФК Система БО 001P-16;B;RU000A102FS1;1;0.01
АФК Система БО 001P-17;B;RU000A102FT9;1;0.01
АФК Система-001Р-18;B;RU000A102SV8;1;0.01
АФК Система-001Р-19;B;RU000A102SX4;1;0.01
АФК Система-001Р-20;B;RU000A103372;1;0.01
АФК Система-001Р-22;B;RU000A103P33;1;0.01
АФК Система-001Р-23;B;RU000A104693;1;0.01
АФК СИСТЕМА-001Р-24;B;RU000A105L27;1;0.01
АФК СИСТЕМА-001Р-26;B;RU000A106Z46;1;0.01
--------------- МЕТАЛЛУРГИЯ
Северсталь ПАО БО-06;B;RU000A1008W7;1;0.01
ГМК Нор.никель БО-001P-01;B;RU000A100VQ6;1;0.01
РУСАЛ Братск БО-002P-01;B;RU000A101S81;1;0.01
МЕТАЛЛОИНВЕСТ БО-10;B;RU000A101R90;1;0.01
Полюс ПБО-01;B;RU000A100XC2;1;0.01
ПОЛЮС-ПБО-03;B;RU000A105VC5;1;0.01
ПАО ЧТПЗ 001P-05;B;RU000A101WB4;1;0.01
СИБУР Холдинг БО-01;B;RU000A101Q42;1;0.01
ТМК 001P-01;B;RU000A101LQ5;1;0.01
ТМК-001Р-02;B;RU000A102SC8;1;0.01
ТМК-001Р-03;B;RU000A102TJ1;1;0.01
--------------- ХИМИЯ
Нижнекамскнефтехим об. 001Р-01;B;RU000A0ZZZ17;1;0.01
Акрон (ПАО) БО-001P-03;B;RU000A100YU2;1;0.01
Башкирская содовая 001Р-02;B;RU000A101UR4;1;0.01
--------------- МАШИНОСТРОЕНИЕ
КАМАЗ ПАО об. БО-09;B;RU000A0ZZ885;1;0.01
КАМАЗ ПАО об. БО-10;B;RU000A0ZZ877;1;0.01
КАМАЗ ПАО об. БО-11;B;RU000A0ZZ893;1;0.01
КАМАЗ ПАО БО-П01;B;RU000A1003C0;1;0.01
КАМАЗ ПАО БО-П02;B;RU000A1007V1;1;0.01
КАМАЗ ПАО БО-П03;B;RU000A100FR7;1;0.01
КАМАЗ ПАО БО-П04;B;RU000A100K49;1;0.01
КАМАЗ ПАО БО-П05;B;RU000A100YK3;1;0.01
КАМАЗ ПАО БО-П06;B;RU000A101FR5;1;0.01
КАМАЗ ПАО БО-П07;B;RU000A101SM9;1;0.01
КАМАЗ-БО-П08;B;RU000A103DP0;1;0.01
КАМАЗ-БО-П09;B;RU000A1043N3;1;0.01
Трансмашхолдинг АО ПБО-02;B;RU000A0ZZRZ9;1;0.01
----------------- ТРАНСПОРТ
ФГУП Росморпорт 001Р-01;B;RU000A1029A9;1;0.01
ГТЛК-002Р-02;B;RU000A105KB0;1;0.01
ГТЛК 1P-01;B;RU000A0JWTV5;1;0.01
ГТЛК 1P-02;B;RU000A0JX199;1;0.01
ГТЛК 1P-03;B;RU000A0JXE06;1;0.01
ГТЛК 1P-04;B;RU000A0JXPG2;1;0.01
ГТЛК 1P-06;B;RU000A0ZYAP9;1;0.01
ГТЛК 1P-07;B;RU000A0ZYNY4;1;0.01
ГТЛК 1P-08;B;RU000A0ZYR91;1;0.01
ГТЛК 1P-09;B;RU000A0ZZ1J8;1;0.01
ГТЛК 1P-10;B;RU000A0ZZ984;1;0.01
ГТЛК 1P-12;B;RU000A0ZZV11;1;0.01
ГТЛК 1P-13;B;RU000A1003A4;1;0.01
ГТЛК 1P-14;B;RU000A100FE5;1;0.01
ГТЛК 1P-15;B;RU000A100Z91;1;0.01
ГТЛК 1P-16;B;RU000A101GD3;1;0.01
ГТЛК 1P-17;B;RU000A101QL5;1;0.01
ГТЛК 1P-18;B;RU000A101SC0;1;0.01
ГТЛК 1P-19;B;RU000A101SD8;1;0.01
ГТЛК 1P-20;B;RU000A1038M5;1;0.01
ГТЛК 2P-01;B;RU000A102VR0;1;0.01
ГТЛК 2P-02;B;RU000A105KB0;1;0.01
ГТЛК БО-03;B;RU000A0JV375;1;0.01
ГТЛК БО-04;B;RU000A0JVA10;1;0.01
ГТЛК БО-05;B;RU000A0JVWD9;1;0.01
ГТЛК БО-06;B;RU000A0JVWJ6;1;0.01
ГТЛК БО-07;B;RU000A0JW1P8;1;0.01
ГТЛК БО-08;B;RU000A0JWST1;1;0.01
Почта России (ФГУП) БО-04;B;RU000A0JXMP0;1;0.01
Почта России (ФГУП) БО-001P-02;B;RU000A0JXRD5;1;0.01
Почта России (ФГУП) БО-001P-03;B;RU000A0JXS59;1;0.01
Почта России (ФГУП) БО-001P-04;B;RU000A0ZZ5H3;1;0.01
Почта России (ФГУП) БО-001P-05;B;RU000A0ZZ5J9;1;0.01
Почта России (ФГУП) БО-001P-06;B;RU000A100SZ3;1;0.01
Почта России (ФГУП) БО-001P-07;B;RU000A1008Y3;1;0.01
Почта России (ФГУП) БО-001P-08;B;RU000A100UT2;1;0.01
Почта России БО-001P-10;B;RU000A101ZH4;1;0.01
ПОЧТА РОССИИ-БО-002Р-01;B;RU000A104V75;1;0.01
ПОЧТА РОССИИ-БО-002Р-02;B;RU000A104W17;1;0.01
ПОЧТА РОССИИ-БО-002Р-03;B;RU000A104W33;1;0.01
ПОЧТА РОССИИ-БО-002Р-04;B;RU000A1055Y4;1;0.01
Российские ЖД БО-001P-01R;B;RU000A0JXN05;1;0.01
Российские ЖД БО-001P-02R;B;RU000A0JXQ44;1;0.01
Российские ЖД БО-001P-04R;B;RU000A0JXZB2;1;0.01
РЖД БО 001Р-05R;B;RU000A0ZYU05;1;0.01
РЖД БО 001Р-07R;B;RU000A0ZZ9R4;1;0.01
РЖД БО 001Р-10R;B;RU000A0ZZX19;1;0.01
РЖД ОАО БО 001Р-12R;B;RU000A1002C2;1;0.01
РЖД ОАО БО 001Р-14R;B;RU000A1008D7;1;0.01
РЖД ОАО БО 001Р-17R;B;RU000A1010M4;1;0.01
РЖД ОАО БО 001Р-18R;B;RU000A101H84;1;0.01
РЖД ОАО БО 001Р-20R;B;RU000A101M04;1;0.01
РЖД 001Б-01;B;RU000A101TT2;1;0.01
РЖД 001Б-02;B;RU000A101Y18;1;0.01
РЖД-001P-21R;B;RU000A102QP4;1;0.01
РЖД-001P-23R;B;RU000A103EN3;1;0.01
РЖД БО 001Р-23R;B;RU000A103EN3;1;0.01
РЖД БО 001Р-24R;B;RU000A104SX0;1;0.01
РЖД БО 001Р-25R;B;RU000A104SY8;1;0.01
РЖД БО 001Р-26R;B;RU000A106K43;1;0.01
РЖД-001P-27R;B;RU000A106VV3;1;0.01
РЖД-001P-41R;B;RU000A10B495;1;0.01
РЖД-001P-42R;B;RU000A10BGF2;1;0.01
ТрансКонтейнер ПАО БО-01;B;RU000A0ZYPG6;1;0.01
ТрансКонтейнер ПБО-01;B;RU000A100YE6;1;0.01
ФедералПассажирКомпан 001P-01;B;RU000A0JXQ28;1;0.01
ФедералПассажирКомпан 001P-02;B;RU000A0ZYLF7;1;0.01
